CustomerID,Country,IsUK,CohortMonth,TotalOrders,TotalRevenue,AvgOrderValue,FirstPurchase,LastPurchase,DaysSinceLastPurchase,ActiveMonths
13925,United Kingdom,1,2011-07,4,678.25,16.54,2011-07-28 12:09:00,2011-09-08 12:47:00,91,3
13926,United Kingdom,1,2011-11,1,223.85,20.35,2011-11-16 13:16:00,2011-11-16 13:16:00,22,1
13927,United Kingdom,1,2011-09,1,348.99,16.62,2011-09-26 12:00:00,2011-09-26 12:00:00,73,1
13928,United Kingdom,1,2011-07,4,464.57,17.21,2011-07-29 15:59:00,2011-11-29 10:33:00,9,3
13929,United Kingdom,1,2011-01,2,842.65,93.63,2011-01-17 15:11:00,2011-06-23 15:26:00,168,2
13930,United Kingdom,1,2011-07,2,337.34,19.84,2011-07-26 11:00:00,2011-10-13 09:45:00,56,2
13931,United Kingdom,1,2011-03,2,1237.53,21.34,2011-03-04 08:43:00,2011-09-05 10:12:00,94,2
13932,United Kingdom,1,2011-02,1,307.4,19.21,2011-02-18 12:02:00,2011-02-18 12:02:00,293,1
13933,United Kingdom,1,2011-07,2,608.79,26.47,2011-07-14 13:35:00,2011-08-22 14:03:00,108,2
13934,United Kingdom,1,2011-03,1,922.1,29.75,2011-03-21 08:39:00,2011-03-21 08:39:00,262,1
13936,United Kingdom,1,2011-06,1,376.58,14.48,2011-06-13 08:47:00,2011-06-13 08:47:00,178,1
13937,United Kingdom,1,2011-06,1,158.85,17.65,2011-06-23 16:35:00,2011-06-23 16:35:00,168,1
13938,United Kingdom,1,2011-11,1,71.66,10.24,2011-11-04 14:37:00,2011-11-04 14:37:00,34,1
13939,United Kingdom,1,2011-02,3,568.55,12.63,2011-02-01 11:30:00,2011-11-16 13:33:00,22,3
13940,United Kingdom,1,2011-07,4,839.14,17.13,2011-07-18 16:05:00,2011-11-22 15:15:00,16,4
13941,United Kingdom,1,2010-12,5,5112.96,113.62,2010-12-02 10:17:00,2011-11-18 09:43:00,20,5
13946,United Kingdom,1,2011-03,3,561.57,51.05,2011-03-17 10:02:00,2011-09-21 13:33:00,78,3
13947,United Kingdom,1,2011-10,1,90.6,18.12,2011-10-05 14:42:00,2011-10-05 14:42:00,64,1
13948,United Kingdom,1,2010-12,1,102.0,34.0,2010-12-14 10:18:00,2010-12-14 10:18:00,359,1
13949,United Kingdom,1,2011-09,6,2427.32,15.17,2011-09-06 11:55:00,2011-12-07 09:35:00,1,4
13950,United Kingdom,1,2011-04,4,745.06,21.29,2011-04-07 11:29:00,2011-11-28 14:44:00,10,3
13951,United Kingdom,1,2011-02,3,674.45,17.29,2011-02-18 15:21:00,2011-06-16 16:43:00,175,3
13952,United Kingdom,1,2011-04,2,3251.07,23.9,2011-04-15 09:27:00,2011-05-06 09:00:00,216,2
13953,United Kingdom,1,2010-12,7,3515.68,175.78,2010-12-22 10:29:00,2011-12-02 16:04:00,6,7
13954,United Kingdom,1,2011-09,2,439.92,17.6,2011-09-30 10:52:00,2011-12-08 12:50:00,0,2
13955,United Kingdom,1,2011-02,2,322.96,9.79,2011-02-07 12:24:00,2011-07-08 17:19:00,153,2
13956,United Kingdom,1,2011-03,5,1026.42,6.75,2011-03-13 12:51:00,2011-12-04 13:20:00,4,5
13959,United Kingdom,1,2010-12,3,598.2,6.5,2010-12-12 13:56:00,2011-09-21 15:06:00,78,3
13960,United Kingdom,1,2011-09,2,230.22,19.19,2011-09-29 12:39:00,2011-11-18 15:27:00,20,2
13962,United Kingdom,1,2011-04,2,169.55,15.41,2011-04-08 11:21:00,2011-11-18 08:47:00,20,2
13963,United Kingdom,1,2010-12,4,664.54,18.99,2010-12-07 09:21:00,2011-02-04 14:43:00,307,3
13967,United Kingdom,1,2011-07,1,80.7,40.35,2011-07-17 12:02:00,2011-07-17 12:02:00,144,1
13969,United Kingdom,1,2010-12,18,9053.94,14.46,2010-12-09 19:32:00,2011-12-02 15:11:00,6,11
13971,United Kingdom,1,2011-02,8,2758.26,18.51,2011-02-27 12:27:00,2011-11-21 12:06:00,17,7
13972,United Kingdom,1,2011-05,2,190.25,12.68,2011-05-22 11:34:00,2011-09-30 11:54:00,69,2
13973,United Kingdom,1,2011-02,1,264.7,24.06,2011-02-25 15:21:00,2011-02-25 15:21:00,286,1
13974,United Kingdom,1,2011-10,1,413.59,14.77,2011-10-21 14:41:00,2011-10-21 14:41:00,48,1
13975,United Kingdom,1,2011-03,6,2526.28,7.47,2011-03-08 12:19:00,2011-11-08 13:19:00,30,5
13976,United Kingdom,1,2011-05,1,357.98,35.8,2011-05-17 09:13:00,2011-05-17 09:13:00,205,1
13978,United Kingdom,1,2011-10,2,196.79,13.12,2011-10-25 15:04:00,2011-11-25 11:36:00,13,2
13979,United Kingdom,1,2011-09,1,869.87,16.11,2011-09-27 13:32:00,2011-09-27 13:32:00,72,1
13980,United Kingdom,1,2011-10,1,200.14,18.19,2011-10-10 13:34:00,2011-10-10 13:34:00,59,1
13982,United Kingdom,1,2010-12,4,1871.81,16.86,2010-12-09 13:57:00,2011-10-31 16:24:00,38,4
13983,United Kingdom,1,2010-12,12,2603.43,24.33,2010-12-08 10:38:00,2011-11-10 11:06:00,28,9
13984,United Kingdom,1,2010-12,5,920.51,57.53,2010-12-08 15:58:00,2011-11-13 12:38:00,25,5
13985,United Kingdom,1,2011-03,15,7060.13,20.23,2011-03-20 13:48:00,2011-12-05 17:06:00,3,9
13986,United Kingdom,1,2011-11,1,320.46,24.65,2011-11-22 15:00:00,2011-11-22 15:00:00,16,1
13988,United Kingdom,1,2011-03,6,4147.96,17.73,2011-03-30 11:48:00,2011-11-20 10:15:00,18,6
13989,United Kingdom,1,2011-04,2,1266.08,30.88,2011-04-14 15:39:00,2011-10-05 09:47:00,64,2
13990,United Kingdom,1,2011-05,1,311.3,19.46,2011-05-10 15:19:00,2011-05-10 15:19:00,212,1
13991,United Kingdom,1,2011-07,6,854.97,10.3,2011-07-19 12:58:00,2011-11-27 16:18:00,11,4
13992,United Kingdom,1,2011-11,1,76.8,15.36,2011-11-09 15:23:00,2011-11-09 15:23:00,29,1
13993,United Kingdom,1,2011-01,9,3466.36,28.65,2011-01-13 10:43:00,2011-10-28 09:06:00,41,8
13994,United Kingdom,1,2011-07,6,2313.14,14.92,2011-07-14 18:28:00,2011-12-06 11:05:00,2,5
13995,United Kingdom,1,2011-04,5,1393.69,16.21,2011-04-08 08:20:00,2011-11-24 14:22:00,14,5
13999,United Kingdom,1,2010-12,12,3901.81,18.76,2010-12-13 11:23:00,2011-11-29 13:40:00,9,10
14000,United Kingdom,1,2011-05,1,635.66,42.38,2011-05-12 16:50:00,2011-05-12 16:50:00,210,1
14001,United Kingdom,1,2010-12,3,2043.08,52.39,2010-12-01 12:58:00,2011-10-25 10:31:00,44,3
14002,United Kingdom,1,2011-07,2,529.73,11.27,2011-07-06 14:59:00,2011-07-28 15:55:00,133,1
14004,United Kingdom,1,2011-02,7,4582.64,26.8,2011-02-24 09:28:00,2011-10-27 14:40:00,42,5
14005,United Kingdom,1,2011-05,5,2874.72,34.22,2011-05-08 10:33:00,2011-11-30 12:41:00,8,5
14006,United Kingdom,1,2011-01,3,962.19,32.07,2011-01-31 15:11:00,2011-08-16 09:39:00,114,3
14009,United Kingdom,1,2011-05,2,695.61,16.56,2011-05-18 13:00:00,2011-05-25 15:47:00,197,1
14012,United Kingdom,1,2011-03,1,328.8,29.89,2011-03-07 12:26:00,2011-03-07 12:26:00,276,1
14013,United Kingdom,1,2011-03,3,473.02,13.91,2011-03-09 08:59:00,2011-08-21 15:01:00,109,3
14014,United Kingdom,1,2011-09,1,505.18,12.95,2011-09-23 13:18:00,2011-09-23 13:18:00,76,1
14015,United Kingdom,1,2011-10,1,917.34,45.87,2011-10-18 10:02:00,2011-10-18 10:02:00,51,1
14016,EIRE,0,2010-12,4,4341.21,26.96,2010-12-17 14:21:00,2011-07-01 11:29:00,160,4
14019,United Kingdom,1,2011-07,3,1421.61,21.54,2011-07-24 15:39:00,2011-10-24 10:13:00,45,3
14020,United Kingdom,1,2011-09,2,642.8,16.48,2011-09-12 15:32:00,2011-11-23 09:22:00,15,2
14021,United Kingdom,1,2011-03,3,631.9,28.72,2011-03-28 15:10:00,2011-07-07 15:46:00,154,3
14022,United Kingdom,1,2011-04,1,440.0,15.71,2011-04-28 14:39:00,2011-04-28 14:39:00,224,1
14023,United Kingdom,1,2011-04,2,584.07,18.84,2011-04-03 15:50:00,2011-12-02 13:58:00,6,2
14024,United Kingdom,1,2011-08,2,327.7,20.48,2011-08-07 13:31:00,2011-08-10 11:30:00,120,1
14027,United Kingdom,1,2011-10,1,104.82,17.47,2011-10-10 09:01:00,2011-10-10 09:01:00,59,1
14029,United Kingdom,1,2011-07,2,467.66,31.18,2011-07-18 16:57:00,2011-10-07 14:46:00,62,2
14030,United Kingdom,1,2010-12,8,2360.09,9.71,2010-12-08 16:11:00,2011-11-21 16:48:00,17,6
14031,United Kingdom,1,2010-12,19,17286.86,69.15,2010-12-02 16:34:00,2011-12-02 17:13:00,6,11
14032,United Kingdom,1,2010-12,11,2975.59,20.81,2010-12-08 10:53:00,2011-12-07 15:23:00,1,8
14034,United Kingdom,1,2011-07,3,651.82,7.32,2011-07-05 13:06:00,2011-11-17 14:02:00,21,2
14035,United Kingdom,1,2011-02,5,1428.02,21.64,2011-02-15 12:48:00,2011-11-11 10:03:00,27,5
14036,United Kingdom,1,2011-02,1,626.65,16.49,2011-02-28 09:26:00,2011-02-28 09:26:00,283,1
14037,United Kingdom,1,2010-12,2,147.2,5.26,2010-12-10 11:39:00,2011-06-16 13:57:00,175,2
14038,United Kingdom,1,2011-05,3,1560.38,16.96,2011-05-16 14:05:00,2011-09-22 13:37:00,77,3
14039,United Kingdom,1,2011-11,1,152.2,25.37,2011-11-06 13:48:00,2011-11-06 13:48:00,32,1
14040,United Kingdom,1,2011-01,12,3614.92,15.38,2011-01-12 14:57:00,2011-10-30 12:42:00,39,8
14041,United Kingdom,1,2011-03,1,141.41,6.73,2011-03-18 13:25:00,2011-03-18 13:25:00,265,1
14044,United Kingdom,1,2011-02,4,652.82,3.12,2011-02-03 11:39:00,2011-11-13 12:05:00,25,4
14045,United Kingdom,1,2010-12,4,1659.75,276.63,2010-12-01 11:32:00,2011-08-22 15:27:00,108,3
14046,United Kingdom,1,2011-02,1,151.59,11.66,2011-02-28 14:48:00,2011-02-28 14:48:00,283,1
14047,United Kingdom,1,2010-12,5,1308.61,40.89,2010-12-02 10:09:00,2011-12-01 11:43:00,7,5
14048,United Kingdom,1,2011-02,1,409.93,4.82,2011-02-07 14:53:00,2011-02-07 14:53:00,304,1
14049,United Kingdom,1,2011-01,4,5681.72,11.64,2011-01-26 11:27:00,2011-11-23 12:20:00,15,4
14050,United Kingdom,1,2011-08,2,746.36,13.82,2011-08-25 13:46:00,2011-11-08 10:00:00,30,2
14051,United Kingdom,1,2010-12,23,15610.39,74.34,2010-12-08 12:49:00,2011-12-09 10:20:00,0,13
14052,United Kingdom,1,2011-11,1,225.36,4.02,2011-11-20 12:30:00,2011-11-20 12:30:00,18,1
14053,United Kingdom,1,2011-07,2,260.25,65.06,2011-07-03 12:21:00,2011-08-07 14:27:00,123,2
14054,United Kingdom,1,2011-10,1,92.46,15.41,2011-10-05 15:49:00,2011-10-05 15:49:00,64,1
14055,United Kingdom,1,2011-08,1,725.64,72.56,2011-08-25 15:04:00,2011-08-25 15:04:00,105,1
14056,United Kingdom,1,2011-02,23,8214.65,7.43,2011-02-28 15:19:00,2011-12-08 13:36:00,0,11
14057,United Kingdom,1,2010-12,17,6217.96,21.89,2010-12-14 12:11:00,2011-11-16 10:32:00,22,11
14059,United Kingdom,1,2011-03,1,183.6,22.95,2011-03-18 10:06:00,2011-03-18 10:06:00,265,1
14060,United Kingdom,1,2010-12,19,6140.42,30.4,2010-12-02 12:11:00,2011-12-05 12:29:00,3,13
14062,United Kingdom,1,2010-12,12,10464.85,94.28,2010-12-10 15:56:00,2011-11-30 10:04:00,8,8
14064,United Kingdom,1,2011-03,5,1353.74,16.92,2011-03-10 12:59:00,2011-11-10 13:14:00,28,4
14066,United Kingdom,1,2011-03,1,152.55,21.79,2011-03-18 12:21:00,2011-03-18 12:21:00,265,1
14067,United Kingdom,1,2011-09,2,374.7,7.21,2011-09-04 12:00:00,2011-10-07 10:21:00,62,2
14068,United Kingdom,1,2011-01,1,265.85,11.08,2011-01-23 16:02:00,2011-01-23 16:02:00,319,1
14071,United Kingdom,1,2011-03,8,1424.0,4.42,2011-03-20 11:33:00,2011-12-06 12:27:00,2,4
14073,United Kingdom,1,2011-11,1,151.04,11.62,2011-11-07 15:49:00,2011-11-07 15:49:00,31,1
14075,United Kingdom,1,2011-03,3,942.26,21.91,2011-03-23 16:35:00,2011-12-05 08:38:00,3,3
14076,United Kingdom,1,2011-08,1,122.47,2.66,2011-08-02 15:19:00,2011-08-02 15:19:00,128,1
14077,United Kingdom,1,2011-03,5,499.42,11.89,2011-03-10 15:52:00,2011-10-30 12:35:00,39,5
14078,United Kingdom,1,2010-12,6,1049.37,16.14,2010-12-01 12:54:00,2011-08-30 12:16:00,100,6
14079,United Kingdom,1,2011-08,1,375.1,31.26,2011-08-07 12:10:00,2011-08-07 12:10:00,123,1
14080,United Kingdom,1,2011-11,1,45.6,11.4,2011-11-07 11:09:00,2011-11-07 11:09:00,31,1
14081,United Kingdom,1,2010-12,2,934.52,6.11,2010-12-05 15:47:00,2011-02-10 16:17:00,301,2
14082,United Kingdom,1,2010-12,1,182.25,6.28,2010-12-10 11:02:00,2010-12-10 11:02:00,363,1
14083,United Kingdom,1,2010-12,9,1018.43,5.63,2010-12-03 12:24:00,2011-12-05 13:14:00,3,6
14085,United Kingdom,1,2010-12,18,4448.54,9.89,2010-12-06 12:39:00,2011-12-07 13:46:00,1,10
14087,United Kingdom,1,2011-12,1,194.42,2.82,2011-12-07 12:41:00,2011-12-07 12:41:00,1,1
14088,United Kingdom,1,2011-01,13,50491.81,85.72,2011-01-21 13:07:00,2011-11-29 16:16:00,9,6
14089,United Kingdom,1,2011-10,1,161.0,11.5,2011-10-14 10:38:00,2011-10-14 10:38:00,55,1
14090,United Kingdom,1,2011-01,1,76.32,76.32,2011-01-19 10:51:00,2011-01-19 10:51:00,323,1
14092,United Kingdom,1,2010-12,14,4076.91,19.05,2010-12-16 15:47:00,2011-12-02 12:13:00,6,11
14093,United Kingdom,1,2011-11,1,442.85,4.22,2011-11-27 16:27:00,2011-11-27 16:27:00,11,1
14096,United Kingdom,1,2011-08,17,53258.43,10.45,2011-08-30 10:49:00,2011-12-05 17:17:00,3,5
14098,United Kingdom,1,2011-11,1,147.35,7.02,2011-11-03 10:13:00,2011-11-03 10:13:00,35,1
14099,United Kingdom,1,2010-12,11,3104.17,12.42,2010-12-20 11:14:00,2011-11-23 13:53:00,15,10
14100,United Kingdom,1,2011-07,1,194.9,7.5,2011-07-25 11:01:00,2011-07-25 11:01:00,136,1
14101,United Kingdom,1,2011-01,6,5976.79,170.77,2011-01-17 13:09:00,2011-09-27 12:28:00,72,6
14102,United Kingdom,1,2011-10,5,1360.28,17.22,2011-10-26 12:46:00,2011-12-04 15:38:00,4,3
14104,United Kingdom,1,2011-06,2,216.21,10.3,2011-06-27 12:49:00,2011-07-08 12:50:00,153,2
14105,United Kingdom,1,2011-04,1,1266.23,17.11,2011-04-14 17:58:00,2011-04-14 17:58:00,238,1
14107,United Kingdom,1,2010-12,7,2703.23,21.98,2010-12-10 13:29:00,2011-10-19 12:12:00,50,7
14108,United Kingdom,1,2011-08,2,597.91,17.59,2011-08-30 11:32:00,2011-11-09 10:41:00,29,2
14109,United Kingdom,1,2011-09,1,144.2,16.02,2011-09-28 10:18:00,2011-09-28 10:18:00,71,1
14110,United Kingdom,1,2011-03,12,5683.15,36.67,2011-03-18 09:59:00,2011-12-06 12:26:00,2,9
14111,United Kingdom,1,2011-04,4,692.85,69.29,2011-04-12 11:36:00,2011-11-25 13:44:00,13,4
14112,United Kingdom,1,2011-03,7,2915.15,18.22,2011-03-09 11:28:00,2011-11-17 12:30:00,21,5
14113,United Kingdom,1,2010-12,4,1840.42,54.13,2010-12-20 12:14:00,2011-12-06 12:18:00,2,4
14114,United Kingdom,1,2011-01,2,386.53,25.77,2011-01-13 11:05:00,2011-03-11 09:42:00,272,2
14116,United Kingdom,1,2011-08,5,1382.74,19.2,2011-08-10 12:44:00,2011-11-20 10:29:00,18,4
14117,United Kingdom,1,2011-07,1,90.0,30.0,2011-07-19 09:49:00,2011-07-19 09:49:00,142,1
14121,United Kingdom,1,2011-10,4,2780.15,17.49,2011-10-11 10:39:00,2011-12-06 12:19:00,2,3
14124,United Kingdom,1,2011-09,1,419.58,83.92,2011-09-16 13:32:00,2011-09-16 13:32:00,83,1
14125,United Kingdom,1,2011-09,3,2740.43,16.41,2011-09-22 15:40:00,2011-11-29 12:47:00,9,2
14126,United Kingdom,1,2011-11,3,706.13,47.08,2011-11-29 12:21:00,2011-12-02 11:45:00,6,2
14127,United Kingdom,1,2011-02,3,709.71,16.13,2011-02-02 12:26:00,2011-08-09 10:49:00,121,3
14128,United Kingdom,1,2011-03,2,637.5,13.86,2011-03-29 10:49:00,2011-10-10 12:00:00,59,2
14129,United Kingdom,1,2011-03,5,1123.86,21.61,2011-03-24 08:44:00,2011-12-08 11:02:00,0,4
14130,United Kingdom,1,2011-01,1,483.86,7.22,2011-01-24 16:05:00,2011-01-24 16:05:00,318,1
14132,United Kingdom,1,2011-06,11,3586.03,17.93,2011-06-09 12:04:00,2011-12-07 13:35:00,1,7
14133,United Kingdom,1,2011-01,3,605.64,21.63,2011-01-28 11:27:00,2011-08-02 11:34:00,128,2
14135,United Kingdom,1,2010-12,15,4690.31,35.0,2010-12-02 10:27:00,2011-12-08 11:38:00,0,8
14138,United Kingdom,1,2011-10,2,982.38,20.9,2011-10-07 09:38:00,2011-12-08 12:44:00,0,2
14139,United Kingdom,1,2011-10,1,415.82,15.99,2011-10-24 13:34:00,2011-10-24 13:34:00,45,1
14140,United Kingdom,1,2011-11,2,935.05,14.17,2011-11-08 11:20:00,2011-12-06 09:05:00,2,2
14141,United Kingdom,1,2011-08,4,915.13,22.88,2011-08-26 14:40:00,2011-12-07 09:53:00,1,4
14142,United Kingdom,1,2010-12,1,311.81,14.17,2010-12-01 16:33:00,2010-12-01 16:33:00,372,1
14143,United Kingdom,1,2011-07,1,115.8,16.54,2011-07-29 09:48:00,2011-07-29 09:48:00,132,1
14145,United Kingdom,1,2011-05,4,3742.2,340.2,2011-05-06 13:01:00,2011-10-24 12:10:00,45,3
14146,United Kingdom,1,2010-12,5,4191.0,19.96,2010-12-17 15:52:00,2011-12-01 10:18:00,7,4
14147,United Kingdom,1,2011-02,2,483.4,96.68,2011-02-27 11:42:00,2011-09-22 18:10:00,77,2
14148,United Kingdom,1,2011-04,1,157.2,52.4,2011-04-20 12:02:00,2011-04-20 12:02:00,232,1
14149,United Kingdom,1,2011-05,1,446.62,15.95,2011-05-03 09:44:00,2011-05-03 09:44:00,219,1
14150,United Kingdom,1,2010-12,2,658.64,25.33,2010-12-15 10:04:00,2011-11-04 10:05:00,34,2
14152,United Kingdom,1,2011-04,2,621.29,12.68,2011-04-19 15:46:00,2011-09-25 12:54:00,74,2
14154,United Kingdom,1,2011-04,2,1345.62,25.88,2011-04-14 15:58:00,2011-04-14 16:26:00,238,1
14155,United Kingdom,1,2011-03,1,118.75,19.79,2011-03-18 14:13:00,2011-03-18 14:13:00,265,1
14156,EIRE,0,2010-12,55,117379.63,83.84,2010-12-03 11:48:00,2011-11-30 10:54:00,8,12
14157,United Kingdom,1,2011-02,2,432.88,9.02,2011-02-27 13:04:00,2011-11-20 11:32:00,18,2
14158,United Kingdom,1,2011-10,1,507.66,12.38,2011-10-30 15:08:00,2011-10-30 15:08:00,39,1
14159,United Kingdom,1,2010-12,11,4690.64,3.9,2010-12-12 11:17:00,2011-11-20 12:36:00,18,7
14161,United Kingdom,1,2010-12,3,1110.52,10.28,2010-12-05 13:18:00,2011-05-08 11:41:00,214,3
14162,United Kingdom,1,2011-02,2,289.36,11.57,2011-02-20 12:32:00,2011-06-19 11:36:00,172,2
14163,United Kingdom,1,2011-04,4,2445.91,47.04,2011-04-14 17:33:00,2011-09-13 15:18:00,86,4
14164,United Kingdom,1,2011-09,2,1631.77,56.27,2011-09-20 12:18:00,2011-09-30 12:24:00,69,1
14165,United Kingdom,1,2011-03,1,122.54,4.9,2011-03-09 12:39:00,2011-03-09 12:39:00,274,1
14167,United Kingdom,1,2011-01,4,574.84,11.05,2011-01-12 15:44:00,2011-10-31 14:29:00,38,4
14171,United Kingdom,1,2011-09,1,363.79,6.27,2011-09-02 16:43:00,2011-09-02 16:43:00,97,1
14173,United Kingdom,1,2011-05,4,450.84,15.55,2011-05-04 14:03:00,2011-11-29 11:54:00,9,3
14174,United Kingdom,1,2011-11,1,134.46,5.17,2011-11-06 13:17:00,2011-11-06 13:17:00,32,1
14175,United Kingdom,1,2011-01,3,3222.3,21.63,2011-01-14 12:22:00,2011-10-11 11:55:00,58,3
14176,United Kingdom,1,2010-12,4,576.9,18.61,2010-12-07 11:45:00,2011-02-15 13:12:00,296,3
14177,United Kingdom,1,2011-06,4,559.41,13.32,2011-06-13 11:10:00,2011-09-14 15:11:00,85,2
14178,United Kingdom,1,2011-06,7,1600.93,4.93,2011-06-10 12:51:00,2011-12-01 12:01:00,7,6
14179,United Kingdom,1,2011-10,2,719.78,4.36,2011-10-18 14:00:00,2011-10-30 12:07:00,39,1
14180,United Kingdom,1,2010-12,25,4748.52,19.79,2010-12-02 13:08:00,2011-11-29 10:56:00,9,12
14184,United Kingdom,1,2011-10,1,452.89,18.87,2011-10-04 12:43:00,2011-10-04 12:43:00,65,1
14185,United Kingdom,1,2011-01,1,197.65,65.88,2011-01-12 13:52:00,2011-01-12 13:52:00,330,1
14188,United Kingdom,1,2011-02,6,2054.36,31.61,2011-02-02 13:46:00,2011-11-09 12:45:00,29,6
14189,United Kingdom,1,2010-12,15,4654.08,17.56,2010-12-06 11:42:00,2011-12-07 15:55:00,1,12
14191,United Kingdom,1,2011-05,13,4684.76,18.09,2011-05-03 10:30:00,2011-12-08 09:23:00,0,8
14193,United Kingdom,1,2011-03,2,853.39,20.32,2011-03-15 11:38:00,2011-10-03 09:34:00,66,2
14194,United Kingdom,1,2011-02,21,11349.52,19.6,2011-02-04 14:51:00,2011-12-05 10:38:00,3,10
14195,United Kingdom,1,2011-04,2,1012.0,144.57,2011-04-01 16:50:00,2011-05-22 10:29:00,200,2
14196,United Kingdom,1,2011-08,1,335.52,55.92,2011-08-25 10:25:00,2011-08-25 10:25:00,105,1
14198,United Kingdom,1,2011-04,4,701.4,17.98,2011-04-14 14:54:00,2011-11-21 16:35:00,17,4
14199,United Kingdom,1,2011-05,1,185.4,92.7,2011-05-05 13:44:00,2011-05-05 13:44:00,217,1
14201,United Kingdom,1,2010-12,7,747.44,20.2,2010-12-15 13:25:00,2011-10-10 13:27:00,59,7
14204,United Kingdom,1,2011-12,1,161.03,3.66,2011-12-07 13:38:00,2011-12-07 13:38:00,1,1
14205,United Kingdom,1,2011-03,2,466.7,19.45,2011-03-20 15:07:00,2011-11-23 10:55:00,15,2
14206,United Kingdom,1,2011-04,1,328.16,16.41,2011-04-14 16:38:00,2011-04-14 16:38:00,238,1
14208,United Kingdom,1,2011-09,1,151.74,15.17,2011-09-06 12:48:00,2011-09-06 12:48:00,93,1
14209,United Kingdom,1,2011-01,6,2073.43,23.83,2011-01-11 12:56:00,2011-11-29 10:18:00,9,6
14210,United Kingdom,1,2010-12,6,1905.84,18.68,2010-12-03 12:43:00,2011-08-26 12:36:00,104,6
14211,United Kingdom,1,2011-02,9,2241.1,20.01,2011-02-17 15:50:00,2011-10-17 13:23:00,52,5
14212,United Kingdom,1,2011-09,1,1070.48,118.94,2011-09-11 12:45:00,2011-09-11 12:45:00,88,1
14214,United Kingdom,1,2011-03,5,1004.38,14.99,2011-03-07 12:26:00,2011-11-09 10:31:00,29,5
14215,United Kingdom,1,2010-12,6,1789.72,16.57,2010-12-06 15:34:00,2011-11-28 12:19:00,10,5
14216,United Kingdom,1,2011-11,4,1839.3,31.17,2011-11-02 10:51:00,2011-12-06 14:56:00,2,2
14217,United Kingdom,1,2010-12,17,2004.98,20.05,2010-12-08 13:28:00,2011-12-08 11:53:00,0,12
14218,United Kingdom,1,2011-10,1,169.48,14.12,2011-10-28 10:00:00,2011-10-28 10:00:00,41,1
14219,United Kingdom,1,2011-12,1,89.94,12.85,2011-12-05 16:23:00,2011-12-05 16:23:00,3,1
14220,United Kingdom,1,2010-12,2,632.4,30.11,2010-12-16 18:18:00,2011-04-06 13:23:00,246,2
14221,United Kingdom,1,2011-01,9,3432.8,17.79,2011-01-04 15:33:00,2011-10-28 13:42:00,41,7
14222,United Kingdom,1,2011-06,1,683.17,16.66,2011-06-15 16:42:00,2011-06-15 16:42:00,176,1
14223,United Kingdom,1,2011-03,3,991.13,16.52,2011-03-20 16:02:00,2011-09-08 13:38:00,91,3
14224,United Kingdom,1,2011-01,4,1050.12,8.9,2011-01-23 13:58:00,2011-08-21 13:24:00,109,4
14226,United Kingdom,1,2011-03,5,2232.19,33.32,2011-03-15 15:36:00,2011-11-11 11:34:00,27,4
14227,United Kingdom,1,2011-02,10,3350.96,19.15,2011-02-28 12:27:00,2011-11-13 15:48:00,25,5
14229,United Kingdom,1,2011-01,3,1547.2,38.68,2011-01-10 12:03:00,2011-10-19 10:04:00,50,3
14231,United Kingdom,1,2011-02,3,925.71,18.51,2011-02-24 11:55:00,2011-06-09 11:05:00,182,3
14232,United Kingdom,1,2011-03,5,2048.07,17.81,2011-03-20 12:44:00,2011-10-28 11:09:00,41,5
14233,United Kingdom,1,2011-01,4,1462.72,41.79,2011-01-26 12:43:00,2011-10-21 15:54:00,48,4
14234,United Kingdom,1,2011-10,4,775.46,4.88,2011-10-13 13:58:00,2011-11-17 17:53:00,21,2
14235,United Kingdom,1,2011-03,5,3144.86,39.81,2011-03-24 13:23:00,2011-09-25 14:37:00,74,4
14236,United Kingdom,1,2010-12,2,490.86,32.72,2010-12-02 18:49:00,2011-09-20 09:13:00,79,2
14237,United Kingdom,1,2010-12,1,161.0,17.89,2010-12-01 13:20:00,2010-12-01 13:20:00,372,1
14238,United Kingdom,1,2011-01,1,146.85,18.36,2011-01-17 14:40:00,2011-01-17 14:40:00,325,1
14239,United Kingdom,1,2011-01,11,2380.85,21.26,2011-01-27 14:45:00,2011-10-27 14:40:00,42,8
14240,United Kingdom,1,2011-04,2,890.34,21.2,2011-04-28 11:40:00,2011-11-09 13:45:00,29,2
14241,United Kingdom,1,2011-06,1,213.7,21.37,2011-06-09 11:46:00,2011-06-09 11:46:00,182,1
14242,United Kingdom,1,2011-01,2,280.55,17.53,2011-01-18 08:53:00,2011-04-19 11:46:00,233,2
14243,United Kingdom,1,2010-12,10,2588.77,18.36,2010-12-09 08:34:00,2011-12-01 11:12:00,7,9
14245,United Kingdom,1,2011-03,2,1693.45,15.68,2011-03-21 10:41:00,2011-05-04 08:40:00,218,2
14246,United Kingdom,1,2011-04,3,1474.06,19.65,2011-04-08 08:25:00,2011-08-21 11:50:00,109,3
14247,United Kingdom,1,2011-03,1,136.77,6.84,2011-03-06 15:21:00,2011-03-06 15:21:00,277,1
14248,United Kingdom,1,2011-01,1,302.58,37.82,2011-01-25 14:45:00,2011-01-25 14:45:00,317,1
14250,United Kingdom,1,2011-09,3,1904.05,17.15,2011-09-11 13:44:00,2011-12-02 14:30:00,6,2
14251,United Kingdom,1,2011-10,5,2879.7,36.92,2011-10-13 12:46:00,2011-12-08 08:32:00,0,3
